date,order_no,customer,origin,destination,revenue,cost,margin
2008-07-31,16225.000000,,,"MYLEX,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-08-05,16226.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2008-08-05,16227.000000,,,"WOLVERING TUBES,4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2008-08-05,16228.000000,,,"WOLVERING TUBES,4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2008-08-05,16229.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-08-06,16230.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-08-07,16232.000000,,,"CASCADES ENVIROPAC,4557.000000,SUPERIOR PACKAGING",0.0,0.0,0.0
2008-08-07,16231.000000,,,"ARTYPAC AUTOMATION,1424.000000,CAPMATIC",0.0,0.0,0.0
2008-08-11,16233.000000,,,"MYLEX,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-08-14,16234.000000,,,"CASCADES ENVIROPAC,1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2008-08-14,16235.000000,,,"MYLEX,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-08-14,16236.000000,,,"AEP CANADA,4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2008-08-15,16237.000000,,,"CASCADES ENVIROPAC,4558.000000,MAPLE LEAF DISTRIBUTION SERVICES",0.0,0.0,0.0
2008-08-18,16238.000000,,,"CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE",0.0,0.0,0.0
2008-08-19,16239.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-08-20,16240.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2008-08-21,16241.000000,,,"CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE",0.0,0.0,0.0
2008-08-25,16244.000000,,,"AEP CANADA,1273.000000,MULTIPLUS",0.0,0.0,0.0
2008-08-25,16243.000000,,,"AEP CANADA,3211.000000,DORFIN PAPER INC.",0.0,0.0,0.0
2008-08-26,16245.000000,,,"DÉPANNEUR FERMER,1424.000000,CAPMATIC",0.0,0.0,0.0
2008-08-27,16246.000000,,,"ANDRE CARON,4564.000000,ANDRE CARON",0.0,0.0,0.0
2008-08-28,16247.000000,,,"IPW,1424.000000,CAPMATIC",0.0,0.0,0.0
2008-08-28,16248.000000,,,"CAPMATIC,4565.000000,TEKKRA SYSTEMS INC.",0.0,0.0,0.0
2008-09-02,16250.000000,,,"CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE",0.0,0.0,0.0
2008-09-02,16251.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-09-02,16249.000000,,,"CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE",0.0,0.0,0.0
2008-09-03,16252.000000,,,"AEP CANADA,4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2008-09-04,16254.000000,,,"TRANS-PLUS,4569.000000,CRS VAMIC",0.0,0.0,0.0
2008-09-04,16253.000000,,,"CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE",0.0,0.0,0.0
2008-09-05,16255.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2008-09-08,16256.000000,,,"CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE",0.0,0.0,0.0
2008-09-08,16258.000000,,,"HEMPLINE,4571.000000,FAFARD ET FRERES",0.0,0.0,0.0
2008-09-10,16260.000000,,,"VAUGHAN WOOD,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-09-10,16259.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-09-11,16261.000000,,,"CAPMATIC,3896.000000,CONTRACT PHARMACEUTICALS LTD.",0.0,0.0,0.0
2008-09-11,16262.000000,,,"CASCADES ENVIROPAC,4572.000000,CARDBOARD DESIGN",0.0,0.0,0.0
2008-09-12,16263.000000,,,"CAPMATIC,1424.000000,CAPMATIC",0.0,0.0,0.0
2008-09-15,16264.000000,,,"CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE",0.0,0.0,0.0
2008-09-15,16265.000000,,,"CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE",0.0,0.0,0.0
2008-09-16,16266.000000,,,"TZANET,4573.000000,SCORES",0.0,0.0,0.0
2008-09-16,16267.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2008-09-17,16268.000000,,,"FAFARD ET FRERES,4575.000000,CHANGE OF SEASONS",0.0,0.0,0.0
2008-09-18,16270.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-09-18,16269.000000,,,"AEP CANADA,4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2008-09-19,16272.000000,,,"CAPMATIC,2058.000000,PALAIS DES CONGRES",0.0,0.0,0.0
2008-09-19,16271.000000,,,"FAFARD ET FRERES,4575.000000,CHANGE OF SEASONS",0.0,0.0,0.0
2008-09-22,16273.000000,,,"CASCADES ENVIROPAC,4577.000000,COLONIAL SYSTEM INC",0.0,0.0,0.0
2008-09-22,16274.000000,,,"CASCADES ENVIROPAC,1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2008-09-22,16275.000000,,,"CASCADES ENVIROPAC,1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2008-09-22,16276.000000,,,"PALAIS DES CONGRES,1424.000000,CAPMATIC",0.0,0.0,0.0
2008-09-22,16277.000000,,,"CLOSET MADE,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-09-23,16278.000000,,,"CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2008-09-24,16281.000000,,,"AVREX,1424.000000,CAPMATIC",0.0,0.0,0.0
2008-09-24,16279.000000,,,"PARENT DOOR SYSTEM,1525.000000,SONIPLASTICS",0.0,0.0,0.0
2008-09-24,16280.000000,,,"TALON SYSTEMS INC.,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-09-25,16283.000000,,,"CASCADES ENVIROPAC,1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2008-09-25,16282.000000,,,"RIDGEWOOD INDUSTRIES,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-09-26,16284.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2008-09-26,16285.000000,,,"IPW,1424.000000,CAPMATIC",0.0,0.0,0.0
2008-09-29,16287.000000,,,"CASCADES ENVIROPAC,4541.000000,JSI STORE FIXTURES",0.0,0.0,0.0
2008-09-29,16288.000000,,,"CASCADES ENVIROPAC,4421.000000,COPELAND FURNITURE",0.0,0.0,0.0
2008-09-29,16289.000000,,,"CAPMATIC,4585.000000,LABORATOIRE OMEGA",0.0,0.0,0.0
2008-09-29,16290.000000,,,"IKO INDUSTRIES,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-09-29,16292.000000,,,"TRANSILWRAP,4586.000000,TRANSCONTINENTAL METROLITHO",0.0,0.0,0.0
2008-09-29,16286.000000,,,"TZANET,4584.000000,DOGE CAFÉ",0.0,0.0,0.0
2008-09-29,16291.000000,,,"IKO INDUSTRIES,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-09-30,16293.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-10-01,16294.000000,,,"PEDRO SPORT,4587.000000,GROUPE JEAN COUTU INC.",0.0,0.0,0.0
2008-10-02,16295.000000,,,"FAFARD ET FRERES,4591.000000,HENDRIKS & SONS GREENHOUSES",0.0,0.0,0.0
2008-10-06,16296.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-10-07,16298.000000,,,"AEP CANADA,3273.000000,FRANK & DINO",0.0,0.0,0.0
2008-10-07,16299.000000,,,"MYLEX,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-10-07,16297.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2008-10-08,16300.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2008-10-10,16301.000000,,,"PEDRO SPORT,4587.000000,GROUPE JEAN COUTU INC.",0.0,0.0,0.0
2008-10-10,16302.000000,,,"AEP CANADA,4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2008-10-10,16303.000000,,,"IKO INDUSTRIES,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-10-10,16304.000000,,,"IKO INDUSTRIES,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-10-14,16305.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2008-10-14,16306.000000,,,"CASCADES ENVIROPAC,4597.000000,ELECTROLUX MAJOR APPLIANCES",0.0,0.0,0.0
2008-10-14,16307.000000,,,"IKO INDUSTRIES,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-10-14,16308.000000,,,"IKO INDUSTRIES,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-10-15,16309.000000,,,"TECHNICAL ADHESIVES,3755.000000,CASCADES ENVIROPAC",0.0,0.0,0.0
2008-10-15,16310.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2008-10-16,16311.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-10-17,16312.000000,,,"PEDRO SPORT,4587.000000,GROUPE JEAN COUTU INC.",0.0,0.0,0.0
2008-10-20,16313.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2008-10-20,16314.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2008-10-22,16315.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-10-23,16316.000000,,,"AEP CANADA,4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2008-10-23,16317.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2008-10-23,16318.000000,,,"VAUGHAN WOOD,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-10-24,16319.000000,,,"SUPERIOR ALLOY,1424.000000,CAPMATIC",0.0,0.0,0.0
2008-10-27,16320.000000,,,"AEP CANADA,1273.000000,MULTIPLUS",0.0,0.0,0.0
2008-10-28,16321.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2008-10-28,16322.000000,,,"CASCADES ENVIROPAC,4602.000000,UNISOURCE MARYLAND",0.0,0.0,0.0
2008-10-28,16323.000000,,,"CASCADES ENVIROPAC,4601.000000,MMIST MOBILITY INTEGRATED SYSTEMS",0.0,0.0,0.0
2008-10-28,16324.000000,,,"AEP CANADA,3290.000000,COLABOR",0.0,0.0,0.0
2008-10-28,16326.000000,,,"CAPMATIC,3584.000000,SOUTH BLDG BOOTH #2582",0.0,0.0,0.0
2008-10-28,16325.000000,,,"CAPMATIC,3584.000000,SOUTH BLDG BOOTH #2582",0.0,0.0,0.0
2008-10-29,16328.000000,,,"WOLVERING TUBES,4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2008-10-29,16327.000000,,,"CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE",0.0,0.0,0.0
2008-10-29,16329.000000,,,"CASCADES ENVIROPAC,4466.000000,HATS INCREDIBLE",0.0,0.0,0.0
2008-10-30,16330.000000,,,"FAFARD ET FRERES,4603.000000,BTN NIAGARA",0.0,0.0,0.0
2008-10-31,16331.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2008-10-31,16332.000000,,,"CASCADES ENVIROPAC,4572.000000,CARDBOARD DESIGN",0.0,0.0,0.0
2008-10-31,16333.000000,,,"CASCADES ENVIROPAC,4606.000000,CASCADES VERSAILLES",0.0,0.0,0.0
2008-10-31,16334.000000,,,"IKO INDUSTRIES,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-10-31,16336.000000,,,"IKO INDUSTRIES,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-10-31,16337.000000,,,"IKO INDUSTRIES,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-10-31,16338.000000,,,"IKO INDUSTRIES,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-10-31,16339.000000,,,"IKO INDUSTRIES,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-10-31,16342.000000,,,"PLASTIC PAPER SALES,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-10-31,16343.000000,,,"CVC TECHNOLOGIES INC.,1424.000000,CAPMATIC",0.0,0.0,0.0
2008-10-31,16335.000000,,,"PEDRO SPORT,4587.000000,GROUPE JEAN COUTU INC.",0.0,0.0,0.0
2008-11-03,16344.000000,,,"IPW,1424.000000,CAPMATIC",0.0,0.0,0.0
2008-11-03,16345.000000,,,"DESIGN FILTRATION INC.,1424.000000,CAPMATIC",0.0,0.0,0.0
2008-11-04,16347.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-11-04,16346.000000,,,"CONVERDIS,4609.000000,NORAMPAC ETOBICOKE",0.0,0.0,0.0
2008-11-07,16348.000000,,,"FAFARD ET FRERES,4613.000000,TOMBRO TRUCKING",0.0,0.0,0.0
2008-11-07,16349.000000,,,"FAFARD ET FRERES,4614.000000,SCOTTS NURSERY",0.0,0.0,0.0
2008-11-07,16350.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2008-11-07,16351.000000,,,"CHURCHILL LOGISTICS (WOLVERINES),4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2008-11-07,16352.000000,,,"HARRY VAN EGMOND & SON,4571.000000,FAFARD ET FRERES",0.0,0.0,0.0
2008-11-11,16353.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-11-11,16354.000000,,,"CAPMATIC,4617.000000,POWER LINE PACKAGING",0.0,0.0,0.0
2008-11-12,16356.000000,,,"SOUTH BLDG BOOTH #2582,1424.000000,CAPMATIC",0.0,0.0,0.0
2008-11-12,16355.000000,,,"SOUTH BLDG BOOTH #2582,1424.000000,CAPMATIC",0.0,0.0,0.0
2008-11-13,16358.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2008-11-13,16357.000000,,,"WOLVERING TUBES,4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2008-11-17,16359.000000,,,"CASCADES ENVIROPAC,4466.000000,HATS INCREDIBLE",0.0,0.0,0.0
2008-11-17,16360.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2008-11-17,16361.000000,,,"AEP CANADA,4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2008-11-17,16362.000000,,,"CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE (IRVING)",0.0,0.0,0.0
2008-11-18,16365.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-11-18,16364.000000,,,"MONETTE SPORTS,4620.000000,BMW CANADA",0.0,0.0,0.0
2008-11-18,16363.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2008-11-24,16367.000000,,,"CONVERDIS,4622.000000,RF FEDDER CORP",0.0,0.0,0.0
2008-11-24,16368.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2008-11-24,16369.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-11-24,16366.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2008-11-27,16370.000000,,,"CAPMATIC,2678.000000,FILLAB",0.0,0.0,0.0
2008-11-27,16371.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2008-12-01,16374.000000,,,"IKO INDUSTRIES,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-12-01,16373.000000,,,"IKO INDUSTRIES,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-12-01,16375.000000,,,"CASCADES ENVIROPAC,4410.000000,FRASER",0.0,0.0,0.0
2008-12-03,16376.000000,,,"MYLEX,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2008-12-03,16378.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2008-12-03,16377.000000,,,"FAFARD ET FRERES,4603.000000,BTN NIAGARA",0.0,0.0,0.0
2008-12-04,16382.000000,,,"CASCADES ENVIROPAC,1151.000000,UNISOURCE OTTAWA",0.0,0.0,0.0
2008-12-04,16379.000000,,,"CASCADES ENVIROPAC,4602.000000,UNISOURCE MARYLAND",0.0,0.0,0.0
2008-12-04,16380.000000,,,"CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE (IRVING)",0.0,0.0,0.0
2008-12-04,16381.000000,,,"CASCADES ENVIROPAC,4625.000000,BURROWS PAPER CORPORATION",0.0,0.0,0.0
2008-12-04,16383.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2008-12-05,16384.000000,,,"CASCADES ENVIROPAC,1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2008-12-05,16386.000000,,,"CASCADES ENVIROPAC,1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2008-12-05,16385.000000,,,"CASCADES ENVIROPAC,1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2008-12-08,16387.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-12-09,16388.000000,,,"CONVERDIS,4318.000000,COLEPAK INC",0.0,0.0,0.0
2008-12-10,16389.000000,,,"AEP CANADA,4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2008-12-10,16390.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-12-10,16391.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2008-12-11,16392.000000,,,"CASCADES ENVIROPAC,1164.000000,PENN WAREHOUSING",0.0,0.0,0.0
2008-12-12,16393.000000,,,"MAIBEC INDUSTRIES INC.,4629.000000,VERRIPS GREENHOUSES",0.0,0.0,0.0
2008-12-12,16394.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-12-15,16396.000000,,,"CAPMATIC,4630.000000,BAYER HEALTH SERVICES",0.0,0.0,0.0
2008-12-15,16395.000000,,,"CAPMATIC,4630.000000,BAYER HEALTH SERVICES",0.0,0.0,0.0
2008-12-15,16397.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2008-12-17,16399.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2008-12-17,16398.000000,,,"CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE (IRVING)",0.0,0.0,0.0
2008-12-18,16400.000000,,,"CAPMATIC,4630.000000,BAYER HEALTH SERVICES",0.0,0.0,0.0
2008-12-19,16401.000000,,,"CASCADES ENVIROPAC,2842.000000,NORAMPAC TECHNICAL",0.0,0.0,0.0
2008-12-22,16402.000000,,,"PRESTIGE TAG AND LABEL,4502.000000,MOORE CANADA",0.0,0.0,0.0
2008-12-23,16403.000000,,,"AEP CANADA,3290.000000,COLABOR",0.0,0.0,0.0
2008-12-23,16404.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2008-12-23,16405.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2008-12-29,16406.000000,,,"AEP CANADA,4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2009-01-05,16407.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2009-01-05,16408.000000,,,"CASCADES ENVIROPAC,4558.000000,MAPLE LEAF DISTRIBUTION SERVICES",0.0,0.0,0.0
2009-01-06,16409.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2009-01-08,16410.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2009-01-12,16412.000000,,,"CASCADES ENVIROPAC,4602.000000,UNISOURCE MARYLAND",0.0,0.0,0.0
2009-01-12,16411.000000,,,"CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE (IRVING)",0.0,0.0,0.0
2009-01-12,16413.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2009-01-13,16414.000000,,,"MYLEX,3837.000000,CASCADES MULTIPRO",0.0,0.0,0.0
2009-01-13,16415.000000,,,"CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE (IRVING)",0.0,0.0,0.0
2009-01-14,16416.000000,,,"WOLVERING TUBES,4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2009-01-19,16418.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2009-01-19,16419.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2009-01-19,16417.000000,,,"AEP CANADA,4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2009-01-21,16420.000000,,,"WOLVERING TUBES,4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2009-01-22,16421.000000,,,"AEP CANADA,1470.000000,COSTCO",0.0,0.0,0.0
2009-01-26,16422.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2009-01-26,16424.000000,,,"WOLVERING TUBES,4250.000000,TRESSAGE BOREAL",0.0,0.0,0.0
2009-01-27,16425.000000,,,"CAPMATIC,4452.000000,CAPMATIC BOOTH #5229",0.0,0.0,0.0
2009-01-28,16426.000000,,,"CAPMATIC BOOTH #5229,1424.000000,CAPMATIC",0.0,0.0,0.0
2009-01-29,16427.000000,,,"CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE (IRVING)",0.0,0.0,0.0
2009-01-29,16429.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2009-01-29,16428.000000,,,"CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD",0.0,0.0,0.0
2009-01-30,16430.000000,,,"CASCADES ENVIROPAC,4551.000000,DOMTAR PAPER SPECIALTY",0.0,0.0,0.0
2009-02-02,16431.000000,,,"CAPMATIC,4642.000000,EL-MA-MIA",0.0,0.0,0.0
2009-02-03,16433.000000,,,"AEP CANADA,4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2009-02-03,16434.000000,,,"CAPMATIC,4646.000000,IPS CORPORATION WELD-ON DIVISION",0.0,0.0,0.0
2009-02-03,16436.000000,,,"AEP CANADA,1470.000000,COSTCO",0.0,0.0,0.0
2009-02-03,16435.000000,,,"AEP CANADA,1470.000000,COSTCO",0.0,0.0,0.0
2009-02-04,16439.000000,,,"HERITAGE LAG,2582.000000,????",0.0,0.0,0.0
2009-02-04,16438.000000,,,"CONVERDIS,4647.000000,CORNER BROOK PULP AND PAPER",0.0,0.0,0.0
2009-02-04,16437.000000,,,"TRESSAGE BOREAL,4249.000000,WOLVERING TUBES",0.0,0.0,0.0
2009-02-05,16442.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2009-02-05,16443.000000,,,"AEP CANADA,1273.000000,MULTIPLUS",0.0,0.0,0.0
2009-02-05,16440.000000,,,"CASCADES ENVIROPAC,4421.000000,COPELAND FURNITURE",0.0,0.0,0.0
2009-02-05,16441.000000,,,"AEP CANADA,1470.000000,COSTCO",0.0,0.0,0.0
2009-02-06,16444.000000,,,"SUPERIOR ALLOY,1424.000000,CAPMATIC",0.0,0.0,0.0
2009-02-11,16446.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2009-02-11,16447.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2009-02-11,16448.000000,,,"WOLVERING TUBES,4250.000000,TRESSAGE BOREAL THOMAS & BETTS",0.0,0.0,0.0
2009-02-11,16449.000000,,,"DIVISION KENT,4652.000000,WELLINGTON MUSHROOM FARMS",0.0,0.0,0.0
2009-02-12,16450.000000,,,"WOLVERING TUBES,4250.000000,TRESSAGE BOREAL THOMAS & BETTS",0.0,0.0,0.0
2009-02-16,16452.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2009-02-16,16451.000000,,,"DIVISION KENT,4652.000000,WELLINGTON MUSHROOM FARMS",0.0,0.0,0.0
2009-02-19,16455.000000,,,"CASCADES ENVIROPAC,4656.000000,MAGMA DECOMA",0.0,0.0,0.0
2009-02-19,16454.000000,,,"WOLVERING TUBES,4250.000000,TRESSAGE BOREAL THOMAS & BETTS",0.0,0.0,0.0
2009-02-24,16459.000000,,,"CAPMATIC,4657.000000,FUGENT LLC",0.0,0.0,0.0
2009-02-24,16458.000000,,,"DIVISION KENT,4652.000000,WELLINGTON MUSHROOM FARMS",0.0,0.0,0.0
2009-02-24,16457.000000,,,"AEP CANADA,4189.000000,W. RALSTON CANADA INC.",0.0,0.0,0.0
2009-02-24,16456.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2009-02-25,16461.000000,,,"MALPACK LTD,4571.000000,FAFARD ET FRERES",0.0,0.0,0.0
2009-02-25,16460.000000,,,"CAPMATIC,4658.000000,FOCUS DIAGNOSTICS",0.0,0.0,0.0
2009-02-26,16462.000000,,,"CASCADES ENVIROPAC,4410.000000,FRASER",0.0,0.0,0.0
2009-02-27,16463.000000,,,"DIVISION KENT,4652.000000,WELLINGTON MUSHROOM FARMS",0.0,0.0,0.0
2009-03-02,16464.000000,,,"CASCADES ENVIROPAC,4660.000000,SAWYER INDUSTRIES",0.0,0.0,0.0
2009-03-03,16465.000000,,,"CASCADES ENVIROPAC,1108.000000,ARTEK DOORS",0.0,0.0,0.0
2009-03-03,16467.000000,,,"AEP CANADA,1203.000000,BUNZL CANADA INC",0.0,0.0,0.0
2009-03-03,16466.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2009-03-05,16468.000000,,,"CAPMATIC,4663.000000,PRODOCTOS FARMACEUTICOS SA DE CV.",0.0,0.0,0.0
2009-03-06,16469.000000,,,"DIVISION KENT,4652.000000,WELLINGTON MUSHROOM FARMS",0.0,0.0,0.0
2009-03-06,16470.000000,,,"CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE (IRVING)",0.0,0.0,0.0
2009-03-09,16471.000000,,,"WOLVERING TUBES,4250.000000,TRESSAGE BOREAL THOMAS & BETTS",0.0,0.0,0.0
2009-03-09,16472.000000,,,"AEP CANADA,3729.000000,BUNZL MTL",0.0,0.0,0.0
2009-03-10,16473.000000,,,"CAPMATIC,4663.000000,PRODOCTOS FARMACEUTICOS SA DE CV.",0.0,0.0,0.0
2009-03-10,16474.000000,,,"AEP CANADA,3211.000000,DORFIN PAPER INC.",0.0,0.0,0.0
